,Cell,CompType,Count
13533,1826,Industrial Waste,7
13534,1827,Industrial Waste,5
13535,1828,Industrial Waste,1
13536,1829,Industrial Waste,1
13537,1830,Industrial Waste,1
13538,1914,Industrial Waste,11
13539,1915,Industrial Waste,10
13540,1916,Industrial Waste,10
13541,1917,Industrial Waste,4
13542,1918,Industrial Waste,9
13543,1919,Industrial Waste,5
13544,1920,Industrial Waste,3
13545,1921,Industrial Waste,2
13546,1922,Industrial Waste,1
13547,1923,Industrial Waste,11
13548,1924,Industrial Waste,4
13549,1925,Industrial Waste,3
13550,1926,Industrial Waste,2
13551,1927,Industrial Waste,3
13552,1928,Industrial Waste,2
13553,1929,Industrial Waste,2
13554,2014,Industrial Waste,1
13555,2015,Industrial Waste,7
13556,2016,Industrial Waste,9
13557,2017,Industrial Waste,8
13558,2018,Industrial Waste,7
13559,2019,Industrial Waste,5
13560,2020,Industrial Waste,1
13561,2022,Industrial Waste,6
13562,2023,Industrial Waste,6
13563,2024,Industrial Waste,2
13564,2025,Industrial Waste,3
13565,2026,Industrial Waste,3
13566,2027,Industrial Waste,5
13567,2028,Industrial Waste,2
13568,2115,Industrial Waste,9
13569,2116,Industrial Waste,4
13570,2117,Industrial Waste,6
13571,2119,Industrial Waste,1
13572,2122,Industrial Waste,2
13573,2123,Industrial Waste,3
13574,2124,Industrial Waste,3
13575,2125,Industrial Waste,1
13576,2215,Industrial Waste,1
13577,2216,Industrial Waste,13
13578,2217,Industrial Waste,11
13579,2218,Industrial Waste,4
13580,2219,Industrial Waste,2
13581,2220,Industrial Waste,2
13582,2221,Industrial Waste,1
13583,2222,Industrial Waste,1
13584,2224,Industrial Waste,1
13585,2316,Industrial Waste,3
13586,2317,Industrial Waste,3
13587,2319,Industrial Waste,3
13588,2320,Industrial Waste,4
13589,2321,Industrial Waste,1
13590,2322,Industrial Waste,10
13591,2323,Industrial Waste,1
13592,2324,Industrial Waste,4
13593,2417,Industrial Waste,4
13594,2418,Industrial Waste,3
13595,2420,Industrial Waste,5
13596,2421,Industrial Waste,9
13597,2422,Industrial Waste,2
13598,2423,Industrial Waste,2
13599,2424,Industrial Waste,2
13600,2426,Industrial Waste,2
13601,2517,Industrial Waste,2
13602,2518,Industrial Waste,1
13603,2519,Industrial Waste,11
13604,2520,Industrial Waste,32
13605,2521,Industrial Waste,5
13606,2522,Industrial Waste,2
13607,2523,Industrial Waste,1
13608,2524,Industrial Waste,1
13609,2525,Industrial Waste,2
13610,2526,Industrial Waste,2
13611,2617,Industrial Waste,4
13612,2618,Industrial Waste,13
13613,2619,Industrial Waste,1
13614,2620,Industrial Waste,6
13615,2621,Industrial Waste,1
13616,2622,Industrial Waste,3
13617,2623,Industrial Waste,4
13618,2718,Industrial Waste,2
13619,2719,Industrial Waste,6
13620,2720,Industrial Waste,4
13621,2721,Industrial Waste,4
13622,2722,Industrial Waste,3
13623,2723,Industrial Waste,1
13624,2818,Industrial Waste,2
13625,2819,Industrial Waste,3
13626,2822,Industrial Waste,4
13627,2823,Industrial Waste,3
13628,2824,Industrial Waste,1
13629,2918,Industrial Waste,1
13630,2919,Industrial Waste,1
13631,2921,Industrial Waste,2
13632,2922,Industrial Waste,2
13633,100,Investigations and Discipline (IAD),1
13634,204,Investigations and Discipline (IAD),2
13635,205,Investigations and Discipline (IAD),1
13636,206,Investigations and Discipline (IAD),1
13637,303,Investigations and Discipline (IAD),2
13638,304,Investigations and Discipline (IAD),3
13639,305,Investigations and Discipline (IAD),4
13640,406,Investigations and Discipline (IAD),1
13641,407,Investigations and Discipline (IAD),2
13642,408,Investigations and Discipline (IAD),10
13643,418,Investigations and Discipline (IAD),10
13644,507,Investigations and Discipline (IAD),2
13645,508,Investigations and Discipline (IAD),4
13646,509,Investigations and Discipline (IAD),3
13647,514,Investigations and Discipline (IAD),1
13648,515,Investigations and Discipline (IAD),7
13649,516,Investigations and Discipline (IAD),4
13650,517,Investigations and Discipline (IAD),1
13651,521,Investigations and Discipline (IAD),2
13652,522,Investigations and Discipline (IAD),3
13653,523,Investigations and Discipline (IAD),1
13654,608,Investigations and Discipline (IAD),2
13655,610,Investigations and Discipline (IAD),1
13656,615,Investigations and Discipline (IAD),1
13657,616,Investigations and Discipline (IAD),1
13658,617,Investigations and Discipline (IAD),8
13659,618,Investigations and Discipline (IAD),2
13660,624,Investigations and Discipline (IAD),9
13661,625,Investigations and Discipline (IAD),3
13662,626,Investigations and Discipline (IAD),3
13663,707,Investigations and Discipline (IAD),1
13664,713,Investigations and Discipline (IAD),4
13665,715,Investigations and Discipline (IAD),5
13666,716,Investigations and Discipline (IAD),7
13667,717,Investigations and Discipline (IAD),7
13668,719,Investigations and Discipline (IAD),8
13669,724,Investigations and Discipline (IAD),3
13670,725,Investigations and Discipline (IAD),5
13671,726,Investigations and Discipline (IAD),3
13672,806,Investigations and Discipline (IAD),6
13673,807,Investigations and Discipline (IAD),1
13674,812,Investigations and Discipline (IAD),3
13675,813,Investigations and Discipline (IAD),11
13676,814,Investigations and Discipline (IAD),6
13677,815,Investigations and Discipline (IAD),1
13678,816,Investigations and Discipline (IAD),4
13679,817,Investigations and Discipline (IAD),4
13680,818,Investigations and Discipline (IAD),5
13681,819,Investigations and Discipline (IAD),2
13682,824,Investigations and Discipline (IAD),1
13683,905,Investigations and Discipline (IAD),1
13684,906,Investigations and Discipline (IAD),4
13685,909,Investigations and Discipline (IAD),4
13686,912,Investigations and Discipline (IAD),6
13687,913,Investigations and Discipline (IAD),4
13688,914,Investigations and Discipline (IAD),8
13689,915,Investigations and Discipline (IAD),4
13690,916,Investigations and Discipline (IAD),3
13691,917,Investigations and Discipline (IAD),2
13692,920,Investigations and Discipline (IAD),3
13693,1006,Investigations and Discipline (IAD),1
13694,1008,Investigations and Discipline (IAD),2
13695,1009,Investigations and Discipline (IAD),2
13696,1012,Investigations and Discipline (IAD),5
13697,1013,Investigations and Discipline (IAD),7
13698,1014,Investigations and Discipline (IAD),6
13699,1015,Investigations and Discipline (IAD),1
13700,1016,Investigations and Discipline (IAD),1
13701,1017,Investigations and Discipline (IAD),2
13702,1018,Investigations and Discipline (IAD),1
13703,1113,Investigations and Discipline (IAD),1
13704,1114,Investigations and Discipline (IAD),12
13705,1115,Investigations and Discipline (IAD),2
13706,1117,Investigations and Discipline (IAD),3
13707,1118,Investigations and Discipline (IAD),3
13708,1119,Investigations and Discipline (IAD),2
13709,1122,Investigations and Discipline (IAD),3
13710,1123,Investigations and Discipline (IAD),1
13711,1127,Investigations and Discipline (IAD),1
13712,1213,Investigations and Discipline (IAD),1
13713,1214,Investigations and Discipline (IAD),3
13714,1215,Investigations and Discipline (IAD),9
13715,1216,Investigations and Discipline (IAD),9
13716,1217,Investigations and Discipline (IAD),8
13717,1218,Investigations and Discipline (IAD),3
13718,1220,Investigations and Discipline (IAD),4
13719,1221,Investigations and Discipline (IAD),2
13720,1222,Investigations and Discipline (IAD),1
13721,1224,Investigations and Discipline (IAD),5
13722,1225,Investigations and Discipline (IAD),1
13723,1226,Investigations and Discipline (IAD),2
13724,1313,Investigations and Discipline (IAD),3
13725,1314,Investigations and Discipline (IAD),3
13726,1315,Investigations and Discipline (IAD),14
13727,1316,Investigations and Discipline (IAD),8
13728,1317,Investigations and Discipline (IAD),8
13729,1318,Investigations and Discipline (IAD),27
13730,1319,Investigations and Discipline (IAD),15
13731,1320,Investigations and Discipline (IAD),4
13732,1321,Investigations and Discipline (IAD),4
13733,1322,Investigations and Discipline (IAD),2
13734,1323,Investigations and Discipline (IAD),6
13735,1326,Investigations and Discipline (IAD),2
13736,1414,Investigations and Discipline (IAD),4
13737,1415,Investigations and Discipline (IAD),1
13738,1416,Investigations and Discipline (IAD),10
13739,1417,Investigations and Discipline (IAD),16
13740,1418,Investigations and Discipline (IAD),23
13741,1419,Investigations and Discipline (IAD),9
13742,1420,Investigations and Discipline (IAD),1
13743,1422,Investigations and Discipline (IAD),4
13744,1423,Investigations and Discipline (IAD),7
13745,1424,Investigations and Discipline (IAD),12
13746,1426,Investigations and Discipline (IAD),1
13747,1513,Investigations and Discipline (IAD),10
13748,1514,Investigations and Discipline (IAD),1
13749,1516,Investigations and Discipline (IAD),5
13750,1517,Investigations and Discipline (IAD),5
13751,1518,Investigations and Discipline (IAD),1
13752,1520,Investigations and Discipline (IAD),1
13753,1522,Investigations and Discipline (IAD),2
13754,1523,Investigations and Discipline (IAD),2
13755,1524,Investigations and Discipline (IAD),2
13756,1525,Investigations and Discipline (IAD),10
13757,1526,Investigations and Discipline (IAD),3
13758,1528,Investigations and Discipline (IAD),1
13759,1613,Investigations and Discipline (IAD),5
13760,1614,Investigations and Discipline (IAD),24
13761,1615,Investigations and Discipline (IAD),6
13762,1616,Investigations and Discipline (IAD),6
13763,1617,Investigations and Discipline (IAD),6
13764,1619,Investigations and Discipline (IAD),6
13765,1620,Investigations and Discipline (IAD),1
13766,1624,Investigations and Discipline (IAD),4
13767,1625,Investigations and Discipline (IAD),3
13768,1626,Investigations and Discipline (IAD),3
13769,1627,Investigations and Discipline (IAD),2
13770,1628,Investigations and Discipline (IAD),1
13771,1629,Investigations and Discipline (IAD),2
13772,1630,Investigations and Discipline (IAD),1
13773,1713,Investigations and Discipline (IAD),4
13774,1714,Investigations and Discipline (IAD),9
13775,1715,Investigations and Discipline (IAD),16
13776,1716,Investigations and Discipline (IAD),3
13777,1717,Investigations and Discipline (IAD),2
13778,1718,Investigations and Discipline (IAD),5
13779,1719,Investigations and Discipline (IAD),2
13780,1721,Investigations and Discipline (IAD),1
13781,1722,Investigations and Discipline (IAD),3
13782,1723,Investigations and Discipline (IAD),2
13783,1724,Investigations and Discipline (IAD),2
13784,1725,Investigations and Discipline (IAD),2
13785,1727,Investigations and Discipline (IAD),3
13786,1728,Investigations and Discipline (IAD),3
13787,1729,Investigations and Discipline (IAD),3
13788,1730,Investigations and Discipline (IAD),3
13789,1813,Investigations and Discipline (IAD),1
13790,1814,Investigations and Discipline (IAD),5
13791,1815,Investigations and Discipline (IAD),10
13792,1816,Investigations and Discipline (IAD),3
13793,1818,Investigations and Discipline (IAD),2
13794,1819,Investigations and Discipline (IAD),2
13795,1820,Investigations and Discipline (IAD),3
13796,1821,Investigations and Discipline (IAD),2
13797,1823,Investigations and Discipline (IAD),2
13798,1824,Investigations and Discipline (IAD),5
13799,1825,Investigations and Discipline (IAD),3
13800,1826,Investigations and Discipline (IAD),4
13801,1827,Investigations and Discipline (IAD),3
13802,1830,Investigations and Discipline (IAD),1
13803,1914,Investigations and Discipline (IAD),8
13804,1915,Investigations and Discipline (IAD),4
13805,1916,Investigations and Discipline (IAD),12
13806,1917,Investigations and Discipline (IAD),2
13807,1918,Investigations and Discipline (IAD),7
13808,1919,Investigations and Discipline (IAD),2
13809,1920,Investigations and Discipline (IAD),2
13810,1923,Investigations and Discipline (IAD),4
13811,1924,Investigations and Discipline (IAD),4
13812,1926,Investigations and Discipline (IAD),6
13813,1927,Investigations and Discipline (IAD),1
13814,1928,Investigations and Discipline (IAD),2
13815,1929,Investigations and Discipline (IAD),2
13816,2015,Investigations and Discipline (IAD),2
13817,2016,Investigations and Discipline (IAD),6
13818,2018,Investigations and Discipline (IAD),1
13819,2019,Investigations and Discipline (IAD),9
13820,2022,Investigations and Discipline (IAD),3
13821,2024,Investigations and Discipline (IAD),1
13822,2026,Investigations and Discipline (IAD),1
13823,2027,Investigations and Discipline (IAD),1
13824,2028,Investigations and Discipline (IAD),2
13825,2115,Investigations and Discipline (IAD),14
13826,2116,Investigations and Discipline (IAD),3
13827,2117,Investigations and Discipline (IAD),2
13828,2122,Investigations and Discipline (IAD),1
13829,2124,Investigations and Discipline (IAD),1
13830,2125,Investigations and Discipline (IAD),5
13831,2216,Investigations and Discipline (IAD),3
13832,2217,Investigations and Discipline (IAD),2
13833,2220,Investigations and Discipline (IAD),1
13834,2316,Investigations and Discipline (IAD),5
13835,2317,Investigations and Discipline (IAD),5
13836,2318,Investigations and Discipline (IAD),4
13837,2319,Investigations and Discipline (IAD),2
13838,2320,Investigations and Discipline (IAD),5
13839,2321,Investigations and Discipline (IAD),2
13840,2322,Investigations and Discipline (IAD),2
13841,2417,Investigations and Discipline (IAD),8
13842,2418,Investigations and Discipline (IAD),2
13843,2419,Investigations and Discipline (IAD),3
13844,2421,Investigations and Discipline (IAD),1
13845,2422,Investigations and Discipline (IAD),5
13846,2424,Investigations and Discipline (IAD),1
13847,2517,Investigations and Discipline (IAD),6
13848,2519,Investigations and Discipline (IAD),3
13849,2520,Investigations and Discipline (IAD),2
13850,2521,Investigations and Discipline (IAD),2
13851,2522,Investigations and Discipline (IAD),8
13852,2523,Investigations and Discipline (IAD),2
13853,2618,Investigations and Discipline (IAD),10
13854,2619,Investigations and Discipline (IAD),5
13855,2620,Investigations and Discipline (IAD),4
13856,2621,Investigations and Discipline (IAD),2
13857,2622,Investigations and Discipline (IAD),3
13858,2623,Investigations and Discipline (IAD),2
13859,2718,Investigations and Discipline (IAD),4
13860,2719,Investigations and Discipline (IAD),8
13861,2720,Investigations and Discipline (IAD),3
13862,2721,Investigations and Discipline (IAD),6
13863,2722,Investigations and Discipline (IAD),1
13864,2818,Investigations and Discipline (IAD),1
13865,2819,Investigations and Discipline (IAD),3
13866,2821,Investigations and Discipline (IAD),2
13867,2822,Investigations and Discipline (IAD),5
13868,2919,Investigations and Discipline (IAD),3
13869,0,Lead,1
13870,1,Lead,1
13871,203,Lead,2
13872,205,Lead,2
13873,303,Lead,1
13874,304,Lead,3
13875,305,Lead,2
13876,404,Lead,1
13877,405,Lead,1
13878,406,Lead,3
13879,407,Lead,3
13880,408,Lead,1
13881,507,Lead,1
13882,508,Lead,1
13883,509,Lead,1
13884,513,Lead,1
13885,514,Lead,2
13886,515,Lead,6
13887,516,Lead,3
13888,517,Lead,4
13889,521,Lead,3
13890,522,Lead,2
13891,523,Lead,4
13892,603,Lead,1
13893,608,Lead,2
13894,614,Lead,3
13895,615,Lead,3
13896,616,Lead,5
13897,617,Lead,6
13898,618,Lead,1
13899,624,Lead,1
13900,625,Lead,2
13901,626,Lead,1
13902,627,Lead,2
13903,705,Lead,2
13904,706,Lead,2
13905,707,Lead,1
13906,708,Lead,3
13907,709,Lead,1
13908,710,Lead,2
13909,713,Lead,5
13910,714,Lead,10
13911,715,Lead,8
13912,716,Lead,6
13913,717,Lead,6
13914,718,Lead,1
13915,725,Lead,4
13916,727,Lead,2
13917,728,Lead,5
13918,804,Lead,1
13919,805,Lead,1
13920,806,Lead,1
13921,807,Lead,3
13922,808,Lead,2
13923,809,Lead,2
13924,810,Lead,1
13925,812,Lead,8
13926,813,Lead,10
13927,814,Lead,12
13928,815,Lead,10
13929,816,Lead,15
13930,817,Lead,13
13931,818,Lead,5
13932,819,Lead,3
13933,827,Lead,1
13934,905,Lead,2
13935,906,Lead,4
13936,907,Lead,1
13937,908,Lead,2
13938,909,Lead,4
13939,910,Lead,1
13940,912,Lead,25
13941,913,Lead,12
13942,914,Lead,7
13943,915,Lead,5
13944,916,Lead,16
13945,917,Lead,5
13946,918,Lead,1
13947,920,Lead,1
13948,1008,Lead,2
13949,1009,Lead,7
13950,1012,Lead,3
13951,1013,Lead,9
13952,1014,Lead,15
13953,1015,Lead,17
13954,1016,Lead,20
13955,1017,Lead,1
13956,1018,Lead,3
13957,1019,Lead,1
13958,1020,Lead,2
13959,1113,Lead,1
13960,1114,Lead,11
13961,1115,Lead,29
13962,1116,Lead,29
13963,1117,Lead,8
13964,1118,Lead,7
13965,1119,Lead,2
13966,1120,Lead,2
13967,1121,Lead,1
13968,1122,Lead,1
13969,1128,Lead,2
13970,1213,Lead,3
13971,1214,Lead,20
13972,1215,Lead,76
13973,1216,Lead,46
13974,1217,Lead,21
13975,1218,Lead,7
13976,1219,Lead,2
13977,1220,Lead,7
13978,1221,Lead,2
13979,1222,Lead,2
13980,1223,Lead,2
13981,1224,Lead,2
13982,1225,Lead,3
13983,1226,Lead,1
13984,1227,Lead,3
13985,1228,Lead,1
13986,1229,Lead,1
13987,1313,Lead,1
13988,1314,Lead,49
13989,1315,Lead,38
13990,1316,Lead,40
13991,1317,Lead,19
13992,1318,Lead,13
13993,1319,Lead,2
13994,1320,Lead,5
13995,1321,Lead,3
13996,1322,Lead,2
13997,1323,Lead,4
13998,1324,Lead,2
13999,1325,Lead,3
14000,1326,Lead,3
14001,1327,Lead,1
14002,1328,Lead,7
14003,1329,Lead,1
14004,1413,Lead,2
14005,1414,Lead,39
14006,1415,Lead,17
14007,1416,Lead,10
14008,1417,Lead,9
14009,1418,Lead,11
14010,1419,Lead,11
14011,1420,Lead,1
14012,1421,Lead,1
14013,1422,Lead,2
14014,1423,Lead,4
14015,1424,Lead,3
14016,1425,Lead,3
14017,1426,Lead,2
14018,1427,Lead,7
14019,1428,Lead,2
14020,1513,Lead,25
14021,1514,Lead,11
14022,1515,Lead,13
14023,1516,Lead,19
14024,1517,Lead,14
14025,1518,Lead,6
14026,1519,Lead,5
14027,1520,Lead,3
14028,1521,Lead,6
14029,1522,Lead,7
14030,1523,Lead,19
14031,1524,Lead,9
14032,1525,Lead,8
14033,1526,Lead,2
14034,1527,Lead,3
14035,1528,Lead,4
14036,1529,Lead,2
14037,1613,Lead,13
14038,1614,Lead,31
14039,1615,Lead,13
14040,1616,Lead,21
14041,1617,Lead,9
14042,1619,Lead,4
14043,1620,Lead,4
14044,1621,Lead,10
14045,1622,Lead,17
14046,1623,Lead,7
14047,1624,Lead,9
14048,1625,Lead,2
14049,1626,Lead,1
14050,1627,Lead,1
14051,1628,Lead,3
14052,1629,Lead,3
14053,1713,Lead,16
14054,1714,Lead,36
14055,1715,Lead,16
14056,1716,Lead,8
14057,1717,Lead,1
14058,1718,Lead,13
14059,1719,Lead,4
14060,1720,Lead,9
14061,1721,Lead,1
14062,1722,Lead,5
14063,1723,Lead,1
14064,1724,Lead,4
14065,1725,Lead,4
14066,1726,Lead,3
14067,1727,Lead,5
14068,1728,Lead,1
14069,1729,Lead,1
14070,1730,Lead,1
14071,1813,Lead,1
14072,1814,Lead,13
14073,1815,Lead,14
14074,1816,Lead,9
14075,1817,Lead,5
14076,1818,Lead,18
14077,1819,Lead,9
14078,1820,Lead,16
14079,1821,Lead,6
14080,1823,Lead,4
14081,1824,Lead,2
14082,1825,Lead,5
14083,1826,Lead,3
14084,1827,Lead,4
14085,1828,Lead,3
14086,1829,Lead,1
14087,1914,Lead,15
14088,1915,Lead,10
14089,1916,Lead,40
14090,1917,Lead,6
14091,1918,Lead,30
14092,1919,Lead,5
14093,1920,Lead,2
14094,1921,Lead,1
14095,1923,Lead,1
14096,1924,Lead,6
14097,1925,Lead,4
14098,1926,Lead,7
14099,1927,Lead,3
14100,1928,Lead,3
14101,2014,Lead,4
14102,2015,Lead,54
14103,2016,Lead,34
14104,2017,Lead,15
14105,2018,Lead,8
14106,2019,Lead,7
14107,2022,Lead,2
14108,2023,Lead,2
14109,2024,Lead,3
14110,2025,Lead,3
14111,2026,Lead,2
14112,2115,Lead,60
14113,2116,Lead,19
14114,2117,Lead,9
14115,2122,Lead,3
14116,2123,Lead,1
14117,2124,Lead,4
14118,2125,Lead,1
14119,2126,Lead,1
14120,2215,Lead,3
14121,2216,Lead,18
14122,2217,Lead,9
14123,2218,Lead,3
14124,2316,Lead,5
14125,2317,Lead,15
14126,2318,Lead,2
14127,2319,Lead,4
14128,2320,Lead,1
14129,2321,Lead,1
14130,2322,Lead,5
14131,2323,Lead,1
14132,2324,Lead,2
14133,2417,Lead,10
14134,2418,Lead,5
14135,2419,Lead,2
14136,2420,Lead,4
14137,2421,Lead,2
14138,2422,Lead,6
14139,2423,Lead,4
14140,2517,Lead,12
14141,2518,Lead,7
14142,2519,Lead,3
14143,2520,Lead,2
14144,2521,Lead,5
14145,2522,Lead,3
14146,2523,Lead,7
14147,2525,Lead,1
14148,2617,Lead,6
14149,2618,Lead,16
14150,2619,Lead,2
14151,2620,Lead,1
14152,2621,Lead,5
14153,2622,Lead,9
14154,2624,Lead,1
14155,2718,Lead,3
14156,2719,Lead,2
14157,2720,Lead,7
14158,2721,Lead,4
14159,2722,Lead,1
14160,2723,Lead,1
14161,2819,Lead,5
14162,2820,Lead,1
14163,2821,Lead,3
14164,2822,Lead,1
14165,2823,Lead,1
14166,2919,Lead,3
14167,2921,Lead,3
14168,2922,Lead,4
14169,3019,Lead,1
14170,717,Legal Services Provider Complaint,1
14171,1009,Legal Services Provider Complaint,1
14172,1314,Legal Services Provider Complaint,1
14173,1317,Legal Services Provider Complaint,1
14174,1414,Legal Services Provider Complaint,1
14175,1513,Legal Services Provider Complaint,1
14176,1622,Legal Services Provider Complaint,2
14177,1721,Legal Services Provider Complaint,1
